Id;Type;Name;Schema;ParentId;ParentType;Title;Description;CustomField1;CustomField2;CustomField3
4392;TABLE;databases;dbo;21;DATABASE;;;;;
1245;PARAMETER;NewCutoff;;363;PROCEDURE;;;;;
3783;TABLE;ProductListPriceHistory;Production;11;DATABASE;;Changes in the list price of a product over time.;;;
1438;PARAMETER;SalesOrderID;;426;PROCEDURE;;;;;
4273;TABLE;glossary_terms;dbo;21;DATABASE;;;;;
304;LOOKUP_VALUE;FKP;;3;LOOKUP;Falkland Islands pound;;;;
119;FUNCTION;ufnGetSalesOrderStatusText;dbo;2;DATABASE;;Scalar function returning the text representation of the Status column in the SalesOrderHeader table.;;;
3794;TABLE;UnitMeasure;Production;11;DATABASE;;Unit of measure lookup table.;;;
1178;PARAMETER;EnergyCost;;326;PROCEDURE;;;;;
753;PARAMETER;input;;207;FUNCTION;;;;;
4148;TABLE;Product;Production;19;DATABASE;;Products sold or used in the manfacturing of sold products.;;;
3841;VIEW;vProductModelInstructions;Production;11;DATABASE;;Displays the content from each element in the xml column Instructions for each product in the Production.ProductModel table that has manufacturing instructions.;;;
15;TERM;Shift;;23;TERM;;Manufacturing work shift.;;Active;
4265;TABLE;workflow_status_history;dbo;21;DATABASE;;;;;
4122;TABLE;Employee_Temporal_History;HumanResources;19;DATABASE;;;;;
1508;PARAMETER;input;;456;FUNCTION;;;;;
127;TABLE;DatabaseLog;dbo;2;DATABASE;;Audit table tracking all DDL changes made to the AdventureWorks database. Data is captured by the database trigger ddlDatabaseTriggerLog.;;Active;
35;LOOKUP_VALUE;Chad;;1;LOOKUP;;;;;
1408;PARAMETER;SalesPersonID;;423;PROCEDURE;;;;;
1384;PARAMETER;NationalIDNumber;;420;PROCEDURE;;Input parameter for the stored procedure uspUpdateEmployeeHireInfo. Enter a national ID for the employee.;;;
293;LOOKUP_VALUE;CVE;;3;LOOKUP;Cape Verdean escudo;;;;
3817;TABLE;ShoppingCartItem;Sales;11;DATABASE;;Contains online customer orders until the order is submitted or cancelled.;;;
3725;GRAPH_EDGE;FOLLOWS;;6;DATABASE;;Graph loop of Person node. ;;;
306;PROCEDURE;uspGetEmployeeManagers;dbo;11;DATABASE;;Stored procedure using a recursive query to return the direct and indirect managers of the specified employee.;;;
3874;TABLE;batting;dbo;12;DATABASE;;;;;
1434;PARAMETER;Status;;425;PROCEDURE;;;;;
152;TABLE;Location;Production;2;DATABASE;;Product inventory and manufacturing locations.;;Active;
16;LOOKUP_VALUE;Belarus;;1;LOOKUP;;;;;
421;PROCEDURE;sp_DeletePerson_Temporal;Person;19;DATABASE;;;;;
174;LOOKUP_VALUE;To;;1;LOOKUP;;;;;
118;LOOKUP_VALUE;Mozambique;;1;LOOKUP;;;;;
3972;TABLE;Customers;Sales;15;DATABASE;;;;;
418;LOOKUP_VALUE;XAG;;3;LOOKUP;Silver (one troy ounce);;;;
366;PROCEDURE;ActivateWebsiteLogon;Website;15;DATABASE;;;;;
39;TERM;Ship Base;;29;TERM;;Shipping company minimum shipping charge.;;Active;
4359;TABLE;schema_update_steps;dbo;21;DATABASE;;;;;
30;LOOKUP_VALUE;Cambodia;;1;LOOKUP;;;;;
1122;PARAMETER;mandatory;;304;PROCEDURE;;;;;
1255;PARAMETER;NewPassword;;367;PROCEDURE;;;;;
427;PROCEDURE;usp_UpdateSalesOrderShipInfo_ondisk;Sales;19;DATABASE;;;;;
4110;VIEW;vPersonDemographics;Sales;18;DATABASE;;Displays the content from each element in the xml column Demographics for each customer in the Person.Person table.;;;
1446;PARAMETER;ShipDate;;427;PROCEDURE;;;;;
3709;STRUCTURE;bds2018.csv;;5;DATABASE;Business Dynamics 2018 - Economy-wide;Business Dynamics Statistics in 2018 for entire economy.;;;
390;LOOKUP_VALUE;SVC;;3;LOOKUP;Salvadoran colón;;;;
337;PROCEDURE;Configuration_ApplyColumnstoreIndexing;Application;15;DATABASE;;;;;
16;TERM;Department;;10;GLOSSARY;;Departments within the organization.;;Active;
3718;TABLE;projects;;4;DATABASE;;Collection of projects.;;;
3973;TABLE;Customers_Archive;Sales;15;DATABASE;;;;;
71;LOOKUP_VALUE;Guinea-Bissau;;1;LOOKUP;;;;;
3797;TABLE;ProductVendor;Purchasing;11;DATABASE;;Cross-reference table mapping vendors with the products they supply.;;;
1136;PARAMETER;HireDate;;312;PROCEDURE;;Input parameter for the stored procedure uspUpdateEmployeeHireInfo. Enter a hire date for the employee.;;;
289;LOOKUP_VALUE;COU;;3;LOOKUP;Unidad de Valor Real (funds code);;;;
3840;VIEW;vProductModelCatalogDescription_2;Production;11;DATABASE;;;;;
4126;TABLE;Shift;HumanResources;19;DATABASE;;Work shift lookup table.;;;
350;LOOKUP_VALUE;MUR;;3;LOOKUP;Mauritian rupee;;;;
57;TERM;Company name;;55;TERM;;;;;
4047;TABLE;BillOfMaterials;Production;18;DATABASE;;Items required to make bicycles and bicycle subassemblies. It identifies the heirarchical relationship between a parent product and its components.;;;
13;LOOKUP;CountryType;;2;DATABASE;;;;;
162;AREA;Health, Safety & Environment (HSE);;3;DOMAIN;;HSE (Health, Safety, and Environment) is a critical component within the Production domain of a manufacturing company. It focuses on ensuring a safe and environmentally responsible manufacturing process. This area involves compliance with health and safety regulations, environmental protection, and the well-being of employees. Effective HSE practices are essential for maintaining a secure workplace, reducing environmental impact, and meeting legal and ethical responsibilities. Key Components: Occupational Health and Safety ComplianceHazard Identification and Risk AssessmentEmergency Response PlanningEnvironmental Sustainability InitiativesChemical and Hazardous Material ManagementEmployee Health and Wellness ProgramsSafety Training and EducationIncident Reporting and InvestigationCompliance with Environmental RegulationsSustainability Reporting and Goals Achievement;;;
440;FUNCTION;ufnGetPurchaseOrderStatusText;dbo;19;DATABASE;;Scalar function returning the text representation of the Status column in the PurchaseOrderHeader table.;;;
4239;TABLE;DimProduct;dbo;20;DATABASE;;;;;
3885;TABLE;fieldingpost;dbo;12;DATABASE;;;;;
3979;TABLE;SpecialDeals;Sales;15;DATABASE;;;;;
3883;TABLE;salaries;dbo;12;DATABASE;;;;;
1362;PARAMETER;asOf;;416;PROCEDURE;;;;;
407;PROCEDURE;uspGetBillOfMaterials;dbo;19;DATABASE;;Stored procedure using a recursive query to return a multi-level bill of material for the specified ProductID.;;;
3954;TABLE;People;Application;15;DATABASE;;;;;
4118;TABLE;ErrorLog;dbo;19;DATABASE;;Audit table tracking errors in the the AdventureWorks database that are caught by the CATCH block of a TRY...CATCH construct. Data is inserted by stored procedure dbo.uspLogError when it is executed from inside the CATCH block of a TRY...CATCH construct.;;;
4403;TABLE;object_keywords;dbo;21;DATABASE;;;;;
1419;PARAMETER;ShipMethodID;;424;PROCEDURE;;;;;
408;PROCEDURE;uspGetEmployeeManagers;dbo;19;DATABASE;;Stored procedure using a recursive query to return the direct and indirect managers of the specified employee.;;;
316;FUNCTION;ufnGetAccountingStartDate;dbo;11;DATABASE;;Scalar function used in the uSalesOrderHeader trigger to set the ending account date.;;;
406;PROCEDURE;uspAddOrderTrackingEvent;dbo;19;DATABASE;;;;;
3913;VIEW;V_OnlineSalesOrderDetail;dbo;13;DATABASE;;;;;
1127;PARAMETER;StartProductID;;308;PROCEDURE;;Input parameter for the stored procedure uspGetWhereUsedProductID. Enter a valid ProductID from the Production.Product table.;;;
4210;VIEW;vEmployeeDepartmentHistory;HumanResources;19;DATABASE;;Returns employee name and current and previous departments.;;;
221;LOOKUP_VALUE;Minnesota;;2;LOOKUP;;;;;
4302;TABLE;import_tables_keys_columns;dbo;21;DATABASE;;;;;
295;LOOKUP_VALUE;DJF;;3;LOOKUP;Djiboutian franc;;;;
22;TERM;Inventory;;10;GLOSSARY;;Terms related to inventory management.;;Active;
4290;TABLE;import_parameters;dbo;21;DATABASE;;;;;
1418;PARAMETER;ShipToAddressID;;424;PROCEDURE;;;;;
4356;TABLE;tables_stats;dbo;21;DATABASE;;;;;
1472;PARAMETER;Returns;;440;FUNCTION;;;;;
4271;TABLE;Schema;Scheduler;21;DATABASE;;;;;
1090;PARAMETER;state;;293;PROCEDURE;;;;;
1276;PARAMETER;Returns;;377;FUNCTION;;;;;
4406;TABLE;erd_post_its;dbo;21;DATABASE;;;;;
438;FUNCTION;ufnGetProductListPrice;dbo;19;DATABASE;;Scalar function returning the list price for a given product on a particular order date.;;;
156;TABLE;ProductDescription;Production;2;DATABASE;;Product descriptions in several languages.;;Active;
1494;PARAMETER;year;;451;FUNCTION;;;;;
216;VIEW;vStoreWithDemographics;Sales;2;DATABASE;;Stores (including demographics) that sell Adventure Works Cycles products to consumers.;;Active;
165;LOOKUP_VALUE;Sudan;;1;LOOKUP;;;;;
3907;TABLE;FactInventory;dbo;13;DATABASE;;;;;
345;LOOKUP_VALUE;MKD;;3;LOOKUP;Macedonian denar;;;;
69;LOOKUP_VALUE;Guatemala;;1;LOOKUP;;;;;
134;TABLE;Shift;HumanResources;2;DATABASE;;Work shift lookup table.;;Active;
4017;SEQUENCE;DeliveryMethodID;Sequences;15;DATABASE;;;;;
505;PARAMETER;Returns;;118;FUNCTION;;;;;
1351;PARAMETER;BusinessEntityID;;408;PROCEDURE;;Input parameter for the stored procedure uspGetEmployeeManagers. Enter a valid BusinessEntityID from the HumanResources.Employee table.;;;
323;LOOKUP_VALUE;ISK;;3;LOOKUP;Icelandic króna;;;;
149;LOOKUP_VALUE;Sao Tome and Principe;;1;LOOKUP;;;;;
3984;TABLE;PackageTypes;Warehouse;15;DATABASE;;;;;
3976;TABLE;Invoices;Sales;15;DATABASE;;;;;
4427;VIEW;tables_changes_v;dbo;21;DATABASE;;;;;
4310;TABLE;licenses;dbo;21;DATABASE;;;;;
143;TABLE;Password;Person;2;DATABASE;;One way hashed authentication information;;Active;
276;LOOKUP_VALUE;BSD;;3;LOOKUP;Bahamian dollar;;;;
49;TERM;Sales Commission;;11;TERM;;Commission percent received per sale by specific salesperson.;;Active;
503;PARAMETER;ProductID;;117;FUNCTION;;Input parameter for the scalar function ufnGetProductStandardCost. Enter a valid ProductID from the Production.Product table.;;;
443;FUNCTION;ufnGetSalesOrderStatusText_native;dbo;19;DATABASE;;;;;
147;AREA;Absences;;145;AREA;;The Absences component within Time Tracking is crucial for managing and tracking employee leave and time off in a manufacturing company. It involves the systematic recording of various types of absences, such as sick leave, vacation, personal days, and other time-off requests. Accurate tracking of absences is essential for ensuring compliance with labor laws, maintaining workforce productivity, and fair compensation for employees. Key Components: Leave Types and CategoriesLeave Request and Approval WorkflowAccrual and Balances ManagementRecord-Keeping of Absence HistoryCompliance with Employment RegulationsIntegration with Payroll and HR SystemsEmployee Self-Service Absence ManagementAbsence Reporting and AnalyticsLeave Policies and DocumentationAbsence Trends and Analysis;;;
156;AREA;Financial Modeling;;137;AREA;;Financial Modeling is a crucial subarea within the Financial Planning & Analysis domain of a manufacturing company. It involves the creation of mathematical representations of the company's financial performance and future scenarios. These models help in assessing the impact of various financial decisions, strategies, and external factors on the business. Financial modeling is integral to making well-informed decisions, optimizing resource allocation, and understanding the potential outcomes of different financial scenarios. Key components: Historical Data AnalysisAssumption Development and Sensitivity AnalysisScenario ModelingForecasting Revenue and ExpensesCash Flow ModelingDiscounted Cash Flow (DCF) AnalysisValuation ModelingRisk and Uncertainty AssessmentBusiness Case DevelopmentModel Validation and Review;;;
4;LOOKUP;PhoneNumberType;;2;DATABASE;;;;;
329;PROCEDURE;CustOrdersDetail;dbo;14;DATABASE;;;;;
1175;PARAMETER;AdminCost;;326;PROCEDURE;;;;;
4397;TABLE;user_notifications_configuration;dbo;21;DATABASE;;;;;
348;PROCEDURE;DeactivateTemporalTablesBeforeDataLoad;DataLoadSimulation;15;DATABASE;;;;;
1180;PARAMETER;VariableCost;;326;PROCEDURE;;;;;
127;AREA;Purchasing;;27;DOMAIN;;The Purchasing area is a vital part of the Logistics & Purchasing domain in a manufacturing company. It encompasses a spectrum of activities related to the acquisition of goods and services necessary for production. This area focuses on optimizing the purchasing process to secure quality supplies, reduce costs, and ensure timely delivery. Key components include Approval Workflows, Purchase Order Management, Sourcing, and Vendor Management, among others. Key Components: Approval WorkflowsPurchase Order ManagementSourcingVendor ManagementSupplier NegotiationsCost Analysis and NegotiationsContract ManagementProcurement AnalyticsPurchase Requisition ProcessingCompliance and Regulatory Oversight;;;
1370;PARAMETER;BusinessEntityID;;418;PROCEDURE;;Input parameter for the stored procedure uspUpdateEmployeeHireInfo. Enter a valid BusinessEntityID from the Employee table.;;;
1439;PARAMETER;ShipDate;;426;PROCEDURE;;;;;
298;LOOKUP_VALUE;DZD;;3;LOOKUP;Algerian dinar;;;;
14;LOOKUP;CardType;;2;DATABASE;;;;;
4253;TABLE;FactProductInventory;dbo;20;DATABASE;;;;;
1355;PARAMETER;StartProductID;;412;PROCEDURE;;Input parameter for the stored procedure uspGetWhereUsedProductID. Enter a valid ProductID from the Production.Product table.;;;
4266;TABLE;domains;dbo;21;DATABASE;;;;;
27;LOOKUP_VALUE;Burkina Faso;;1;LOOKUP;;;;;
192;LOOKUP_VALUE;Zambia;;1;LOOKUP;;;;;
140;TABLE;ContactType;Person;2;DATABASE;;Lookup table containing the types of business entity contacts.;;Active;
1456;PARAMETER;Returns;;433;FUNCTION;;;;;
322;LOOKUP_VALUE;IRR;;3;LOOKUP;Iranian rial;;;;
423;PROCEDURE;usp_InsertSalesOrder_inmem;Sales;19;DATABASE;;;;;
746;PARAMETER;Returns;;206;FUNCTION;;;;;
189;TABLE;SalesReason;Sales;2;DATABASE;;Lookup table of customer purchase reasons.;;Active;
3740;TABLE;Product Category;;8;DATABASE;;;;;
367;LOOKUP_VALUE;PHP;;3;LOOKUP;Philippine peso;;;;
1352;PARAMETER;BusinessEntityID;;409;PROCEDURE;;Input parameter for the stored procedure uspGetManagerEmployees. Enter a valid BusinessEntityID of the manager from the HumanResources.Employee table.;;;
178;TABLE;CountryRegionCurrency;Sales;2;DATABASE;;Cross-reference table mapping ISO currency codes to a country or region.;;Active;
4416;TABLE;workflows_category_types;dbo;21;DATABASE;;;;;
1243;PARAMETER;NewCutoff;;362;PROCEDURE;;;;;
411;LOOKUP_VALUE;UZS;;3;LOOKUP;Uzbekistan sum;;;;
4008;SEQUENCE;SupplierCategoryID;Sequences;15;DATABASE;;;;;
1234;PARAMETER;LastCutoff;;357;PROCEDURE;;;;;
3870;TABLE;awardsplayers;dbo;12;DATABASE;;;;;
225;LOOKUP_VALUE;Nebraska;;2;LOOKUP;;;;;
3889;TABLE;DimProductCategory;dbo;13;DATABASE;;;;;
87;LOOKUP_VALUE;Jordan;;1;LOOKUP;;;;;
37;LOOKUP_VALUE;China;;1;LOOKUP;;;;;
366;LOOKUP_VALUE;PGK;;3;LOOKUP;Papua New Guinean kina;;;;
86;LOOKUP_VALUE;Japan;;1;LOOKUP;;;;;
4394;TABLE;datatypes;dbo;21;DATABASE;;;;;
1311;PARAMETER;CurrentFlag;;392;PROCEDURE;;Input parameter for the stored procedure uspUpdateEmployeeHireInfo. Enter the current flag for the employee.;;;
4053;TABLE;ProductCategory;Production;18;DATABASE;;High-level product categorization.;;;
1164;PARAMETER;Returns;;321;FUNCTION;;;;;
141;TABLE;CountryRegion;Person;2;DATABASE;;Lookup table containing the ISO standard codes for countries and regions.;;Active;
421;LOOKUP_VALUE;XBB;;3;LOOKUP;European Monetary Unit (E.M.U.-6) (bond market unit);;;;
38;TERM;Freight;;10;GLOSSARY;;PO shipping cost.;;Active;
3958;TABLE;SystemParameters;Application;15;DATABASE;;;;;
4202;TABLE;SpecialOfferProduct_inmem;Sales;19;DATABASE;;;;;
279;LOOKUP_VALUE;BYN;;3;LOOKUP;Belarusian ruble;;;;
1233;PARAMETER;NewCutoff;;356;PROCEDURE;;;;;
4321;TABLE;procedures;dbo;21;DATABASE;;;;;
1213;PARAMETER;OrdYear;;333;PROCEDURE;;;;;
283;LOOKUP_VALUE;CHE;;3;LOOKUP;WIR euro (complementary currency);;;;
1184;PARAMETER;HolidayAdCost;;326;PROCEDURE;;;;;
334;PROCEDURE;Ten Most Expensive Products;dbo;14;DATABASE;;;;;
4293;TABLE;import_tables;dbo;21;DATABASE;;;;;
4426;VIEW;parameters_changes_v;dbo;21;DATABASE;;;;;
3826;VIEW;vEmployeeDepartmentHistory_2;HumanResources;11;DATABASE;;;;;
1349;PARAMETER;StartProductID;;407;PROCEDURE;;Input parameter for the stored procedure uspGetBillOfMaterials. Enter a valid ProductID from the Production.Product table.;;;
35;TERM;Purchase Order Stocked Quantity;;28;TERM;;Purchase order item quantity accepted into inventory and computed as Received Quantity - Rejected Quantity.  ;;Active;
136;TABLE;AddressType;Person;2;DATABASE;;Types of addresses stored in the Address table. ;;Active;
3788;TABLE;ProductProductPhoto;Production;11;DATABASE;;Cross-reference table mapping products and product photos.;;;
1361;PARAMETER;language;;415;PROCEDURE;;;;;
441;FUNCTION;ufnGetPurchaseOrderStatusText_native;dbo;19;DATABASE;;;;;
4228;VIEW;vStoreWithDemographics;Sales;19;DATABASE;;Stores (including demographics) that sell Adventure Works Cycles products to consumers.;;;
1484;PARAMETER;Returns;;446;FUNCTION;;;;;
1181;PARAMETER;AdCost;;326;PROCEDURE;;;;;
220;LOOKUP_VALUE;Michigan;;2;LOOKUP;;;;;
4076;TABLE;Vendor;Purchasing;18;DATABASE;;Companies from whom Adventure Works Cycles purchases parts or other goods.;;;
229;LOOKUP_VALUE;New Mexico;;2;LOOKUP;;;;;
3744;STRUCTURE;users.parquet;;5;DATABASE;;Sample Parquet file.;;;
3732;SEARCH_INDEX;kibana_sample_data_ecommerce;;7;DATABASE;;;;;
16;DOMAIN;Analytics/Logistics;;;;;Logistics analytics is a vital component of the supply chain and operations within a manufacturing company. It involves the systematic analysis and interpretation of data related to the movement, storage, and distribution of goods and materials. The primary objective of logistics analytics is to optimize supply chain efficiency, reduce costs, and improve overall performance. Key areas of focus in logistics analytics include demand forecasting, inventory management, transportation optimization, warehouse operations, and supplier performance analysis. It aims to enhance decision-making, streamline processes, and ultimately ensure the timely delivery of products to customers while minimizing costs. When planning activities in the field of logistics analytics for a manufacturing company, here are ten critical considerations: Data Integration: Consolidate data from various sources, such as ERP systems, GPS, and IoT devices.Demand Forecasting: Accurately predict demand to optimize inventory levels and reduce stockouts.Inventory Management: Monitor stock levels, turnover rates, and reorder points to minimize carrying costs.Route Optimization: Optimize transportation routes and modes to reduce transit times and costs.Warehouse Efficiency: Analyze warehouse operations to improve space utilization and order fulfillment.Supplier Performance: Assess supplier performance to ensure timely and reliable deliveries.Carrier Performance: Evaluate carrier performance for on-time deliveries and cost efficiency.Risk Mitigation: Identify and manage supply chain risks, such as disruptions or bottlenecks.Real-time Tracking: Implement real-time tracking to monitor the location and condition of goods in transit.Cost Analysis: Continuously analyze logistics costs and identify opportunities for cost reduction.  Logistics analytics empowers manufacturing companies to enhance their supply chain management, reduce operational expenses, meet customer demands efficiently, and adapt to changes in the market and distribution networks. It is a critical tool for maintaining a competitive edge in the industry.;;;
3820;TABLE;Store;Sales;11;DATABASE;;Customers (resellers) of Adventure Works products.;;;
1131;PARAMETER;useInflectional;;311;PROCEDURE;;;;;
117;FUNCTION;ufnGetProductStandardCost;dbo;2;DATABASE;;Scalar function returning the standard cost for a given product on a particular order date.;;;
3737;TABLE;Geography;;8;DATABASE;;;;;
1147;PARAMETER;BusinessEntityID;;314;PROCEDURE;;Input parameter for the stored procedure uspUpdateEmployeePersonalInfo. Enter a valid BusinessEntityID from the HumanResources.Employee table.;;;
4298;TABLE;suggestions_primary_keys_details;dbo;21;DATABASE;;;;;
141;AREA;Asset Management;;22;DOMAIN;;Asset Management is a critical subarea within the Finance domain of a manufacturing company. It involves the systematic control, tracking, and optimization of the company's assets, including tangible and intangible resources. Efficient asset management supports informed decision-making, cost control, and regulatory compliance. It plays a pivotal role in maximizing asset utilization and ensuring the long-term sustainability of the manufacturing operations. Key components: Fixed Assets & DepreciationAsset Tracking and InventoryAsset Valuation and AppraisalLease ManagementMaintenance and RepairsCapital Budgeting for New AssetsAsset Disposal and RetirementInsurance and Risk ManagementAsset Documentation and RecordsCompliance with Accounting Standards;;;
216;LOOKUP_VALUE;Louisiana;;2;LOOKUP;;;;;
3920;TABLE;Customers;dbo;14;DATABASE;;;;;
167;LOOKUP_VALUE;Sweden;;1;LOOKUP;;;;;
278;LOOKUP_VALUE;BWP;;3;LOOKUP;Botswana pula;;;;
1487;PARAMETER;json;;447;FUNCTION;;;;;
524;PARAMETER;BusinessEntityID;;129;PROCEDURE;;Input parameter for the stored procedure uspUpdateEmployeeHireInfo. Enter a valid BusinessEntityID from the Employee table.;;;
346;LOOKUP_VALUE;MMK;;3;LOOKUP;Myanmar kyat;;;;
324;FUNCTION;ufnGetStock;dbo;11;DATABASE;;Scalar function returning the quantity of inventory in LocationID 6 (Miscellaneous Storage)for a specified ProductID.;;;
3738;TABLE;Internet Sales;;8;DATABASE;;;;;
56;TERM;Ticker symbol;;55;TERM;;A ticker symbol or stock symbol is an abbreviation used to uniquely identify publicly traded shares of a particular stock on a particular stock market.;;;
214;VIEW;vStoreWithAddresses;Sales;2;DATABASE;;Stores (including store addresses) that sell Adventure Works Cycles products to consumers.;;Active;
454;FUNCTION;ufn_check_domain_id_of_parent_area;dbo;21;DATABASE;;;;;
370;PROCEDURE;RecordColdRoomTemperatures;Website;15;DATABASE;;;;;
4395;TABLE;notifications;dbo;21;DATABASE;;;;;
3731;SEARCH_INDEX;bank;;7;DATABASE;;;;;
176;LOOKUP_VALUE;Trinidad and Toba;;1;LOOKUP;;;;;
4270;TABLE;domain_links;dbo;21;DATABASE;;;;;
303;LOOKUP_VALUE;FJD;;3;LOOKUP;Fiji dollar;;;;
4429;VIEW;reports_changes_v;dbo;21;DATABASE;;;;;
4161;TABLE;ProductProductPhoto;Production;19;DATABASE;;Cross-reference table mapping products and product photos.;;;
1409;PARAMETER;TerritoryID;;423;PROCEDURE;;;;;
327;LOOKUP_VALUE;KES;;3;LOOKUP;Kenyan shilling;;;;
3940;VIEW;Products by Category;dbo;14;DATABASE;;;;;
244;LOOKUP_VALUE;Virginia;;2;LOOKUP;;;;;
139;TABLE;BusinessEntityContact;Person;2;DATABASE;;Cross-reference table mapping stores, vendors, and employees to people;;Active;
385;LOOKUP_VALUE;SLL;;3;LOOKUP;Sierra Leonean leone (old leone);;;;
517;PARAMETER;StartProductID;;125;PROCEDURE;;Input parameter for the stored procedure uspGetWhereUsedProductID. Enter a valid ProductID from the Production.Product table.;;;
4291;TABLE;areas;dbo;21;DATABASE;;;;;
3912;VIEW;V_CustomerOrders;dbo;13;DATABASE;;;;;
4189;TABLE;SalesOrderHeader_ondisk;Sales;19;DATABASE;;;;;
89;LOOKUP_VALUE;Kenya;;1;LOOKUP;;;;;
3956;TABLE;StateProvinces;Application;15;DATABASE;;;;;
428;LOOKUP_VALUE;XPF;;3;LOOKUP;CFP franc (franc Pacifique);;;;
433;LOOKUP_VALUE;XXX;;3;LOOKUP;No currency;;;;
4171;TABLE;PurchaseOrderDetail;Purchasing;19;DATABASE;;Individual products associated with a specific purchase order. See PurchaseOrderHeader.;;;
111;LOOKUP_VALUE;Mexico;;1;LOOKUP;;;;;
4232;TABLE;DimCurrency;dbo;20;DATABASE;;;;;
171;AREA;Job market analytics;;15;DOMAIN;;Job market analytics in the HR Department of a manufacturing company is a crucial aspect of talent acquisition and workforce planning. It involves gathering and analyzing data to make informed decisions about hiring and talent management strategies. Key factors for job market analytics in this department include: Job market trends and labor supplyCompetitor analysis for talent acquisitionCompensation and benefits benchmarkingSkill gap analysisIndustry-specific workforce demandRecruitment source effectivenessTime-to-fill and cost-per-hire metricsCandidate experience assessmentEmployee turnover reasonsSuccession planning insights  These analytics help the HR Department understand the broader labor market, adapt recruitment strategies, and plan for future workforce needs. By monitoring these factors, the department can stay competitive in attracting top talent and ensuring a skilled workforce within the manufacturing industry.;;;
530;PARAMETER;CurrentFlag;;129;PROCEDURE;;Input parameter for the stored procedure uspUpdateEmployeeHireInfo. Enter the current flag for the employee.;;;
1335;PARAMETER;Returns;;401;FUNCTION;;;;;
1318;PARAMETER;BusinessEntityID;;394;PROCEDURE;;Input parameter for the stored procedure uspUpdateEmployeePersonalInfo. Enter a valid BusinessEntityID from the HumanResources.Employee table.;;;
1386;PARAMETER;MaritalStatus;;420;PROCEDURE;;Input parameter for the stored procedure uspUpdateEmployeeHireInfo. Enter a marital status for the employee.;;;
1399;PARAMETER;CustomerID;;423;PROCEDURE;;;;;
3966;TABLE;Suppliers_Archive;Purchasing;15;DATABASE;;;;;
4318;TABLE;permissions;dbo;21;DATABASE;;;;;
4012;SEQUENCE;PersonID;Sequences;15;DATABASE;;;;;
1133;PARAMETER;language;;311;PROCEDURE;;;;;
497;PARAMETER;ProductID;;115;FUNCTION;;Input parameter for the scalar function ufnGetProductDealerPrice. Enter a valid ProductID from the Production.Product table.;;;
748;PARAMETER;percentile;;207;FUNCTION;;;;;
132;LOOKUP_VALUE;Palau;;1;LOOKUP;;;;;
1177;PARAMETER;HRCost;;326;PROCEDURE;;;;;
413;LOOKUP_VALUE;VES;;3;LOOKUP;Venezuelan sovereign bolívar;;;;
4069;TABLE;UnitMeasure;Production;18;DATABASE;;Unit of measure lookup table.;;;
293;PROCEDURE;db.indexes;;6;DATABASE;;List all indexes in the database.;;;
431;FUNCTION;ufnGetAccountingEndDate_native;dbo;19;DATABASE;;;;;
1433;PARAMETER;Comment;;425;PROCEDURE;;;;;
3739;TABLE;Product;;8;DATABASE;;;;;
4312;TABLE;dwh_weeks;dbo;21;DATABASE;;;;;
1238;PARAMETER;LastCutoff;;360;PROCEDURE;;;;;
224;LOOKUP_VALUE;Montana;;2;LOOKUP;;;;;
417;PROCEDURE;sp_UpdateEmployee_Temporal;HumanResources;19;DATABASE;;;;;
3736;TABLE;Date;;8;DATABASE;;;;;
1266;PARAMETER;MaximumRowsToReturn;;372;PROCEDURE;;;;;
17;LOOKUP_VALUE;Belgium;;1;LOOKUP;;;;;
3860;VIEW;vStoreWithDemographics_2;Sales;11;DATABASE;;;;;
521;PARAMETER;useInflectional;;128;PROCEDURE;;;;;
1130;PARAMETER;searchString;;311;PROCEDURE;;;;;
365;LOOKUP_VALUE;PEN;;3;LOOKUP;Peruvian sol;;;;
3778;TABLE;ProductCategory;Production;11;DATABASE;;High-level product categorization.;;;
338;LOOKUP_VALUE;LKR;;3;LOOKUP;Sri Lankan rupee;;;;
189;AREA;Mobile app;;20;DOMAIN;;Mobile apps for e-commerce have revolutionized the way consumers shop, offering convenience, personalization, and accessibility at their fingertips. These apps are designed to provide a seamless shopping experience on smartphones and tablets. With user-friendly interfaces and a wide range of features, they enable customers to browse, purchase, and manage their online shopping needs effortlessly. E-commerce mobile apps typically offer a diverse catalog of products, allowing customers to explore and compare items from the comfort of their own devices. Furthermore, they often include sophisticated search and filter options to help users quickly find what they're looking for. Product recommendations and personalized content enhance the shopping experience, tailoring product suggestions based on user behavior and preferences. Secure payment gateways ensure safe and efficient transactions, and push notifications keep customers informed about discounts, promotions, and order updates. Additionally, these apps frequently include features like user reviews, order tracking, and easy returns processing. In sum, e-commerce mobile apps have become indispensable tools for modern consumers, offering a convenient and personalized shopping experience that keeps users engaged and loyal to their favorite brands.;;;
18;DATABASE;AdventureWorks2019;;;;AdventureWorks2019@localhost\sqlexpress;;;;
130;PROCEDURE;uspUpdateEmployeeLogin;HumanResources;2;DATABASE;;Updates the Employee table with the values specified in the input parameters for the given BusinessEntityID.;;;
4236;TABLE;DimEmployee;dbo;20;DATABASE;;;;;
1128;PARAMETER;CheckDate;;308;PROCEDURE;;Input parameter for the stored procedure uspGetWhereUsedProductID used to eliminate components not used after that date. Enter a valid date.;;;
1398;PARAMETER;DueDate;;423;PROCEDURE;;;;;
4277;TABLE;ignored_objects;dbo;21;DATABASE;;;;;
